"Data Source","World Development Indicators",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Costa Rica","CRI","Electricity production from oil sources (% of total)","EG.ELC.PETR.ZS","","","","","","","","","","","","9.58188153310105","12.7861089187056","15.5159613956941","14.5095367847411","14.8922273024167","11.5361262902247","23.4659090909091","22.8051948051948","18.2774161241863","4.31266846361186","2.95983086680761","2.71915584415584","2.57839721254355","1.72807303553962","1.77556818181818","1.62767039674466","3.9259495691031","4.29063576573755","2.40469208211144","2.479815455594","5.12422360248447","17.1620521172638","10.0773615635179","9.85342019543974","17.2505634091375","9.2877967513536","3.04758510069506","8.14705338998707","2.15280025898349","0.852724382136147","1.48257968865827","1.62126245847176","2.10653428149738","0.803408399269629","3.28087167070218","6.12855007473842","7.97790055248619","7.14587291534727","4.84425349087003","6.68892831054993","8.77746135069162","8.15804993119717","11.685393258427","10.2084760692963","0.998890122086571","","",
"Costa Rica","CRI","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Costa Rica","CRI","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Costa Rica","CRI","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.24046920821114","8.27566320645905","7.55693581780538","6.47394136807818","7.00325732899023","7.67508143322476","7.51895103462405","8.03831736776343","7.48529673854928","7.85146868649547","7.67238588539981","6.8362480127186","7.41289844329133","9.50166112956811","7.11123037702938","10.7242848447961","10.8353510895884","9.94595837645165","10.0331491712707","10.2702132151151","10.5907626208378","10.1220912031723","10.7811228641172","10.6447808138392","10.581338544211","10.8250954291867","","","",
"Costa Rica","CRI","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","","","","","","","","","","","","89.5470383275261","86.6614048934491","83.9643652561247","85.0136239782016","84.5852384062704","87.9781420765027","75.9659090909091","76.7792207792208","81.2719078617927","95.2380952380952","96.6173361522199","96.875","97.0731707317073","97.9458754483208","97.8693181818182","98.0332316039335","95.7548675390999","95.3961791418729","97.5953079178886","97.520184544406","94.6169772256729","72.9641693811075","80.0488599348534","80.2728013029316","72.8129481663593","79.3835901707622","85.6888255212974","79.1982264917791","83.1337002266106","82.1505997976586","80.9191994069681","79.3355481727575","80.7996779820207","81.1077297626293","79.4915254237288","75.8997355409911","74.7955801104972","77.9607346421786","77.593984962406","75.7800271313785","72.5691619202604","71.092982111264","66.9369809477284","65.743368894979","74.6115427302997","","",
"Costa Rica","CRI","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","9.58188153310105","12.7861089187056","15.5159613956941","14.5095367847411","14.8922273024167","11.5361262902247","23.4659090909091","22.8051948051948","18.2774161241863","4.31266846361186","2.95983086680761","2.71915584415584","2.57839721254355","1.72807303553962","1.77556818181818","1.62767039674466","3.9259495691031","4.29063576573755","2.40469208211144","2.479815455594","5.12422360248447","17.1620521172638","10.0773615635179","9.85342019543974","17.2505634091375","9.2877967513536","3.04758510069506","8.14705338998707","2.15280025898349","0.852724382136147","1.48257968865827","1.62126245847176","2.10653428149738","0.803408399269629","3.28087167070218","6.12855007473842","7.97790055248619","7.14587291534727","4.84425349087003","6.68892831054993","8.77746135069162","8.15804993119717","11.685393258427","10.2084760692963","","","",
"Costa Rica","CRI","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Costa Rica","CRI","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.4746627807617","97.6342010498047","97.7932281494141","97.9491958618164","98.092170715332","98.2305450439453","98.356689453125","98.4675598144531","98.5603637695313","98.6332397460938","98.686408996582","98.24978","98.509188","98.695902","98.954779","99.053051","99.147523","99.217998","99.263937","99.409804","98.995734","99.232348","99.503298","99.563517","99.359291","99.409804","100","",
"Costa Rica","CRI","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9997100830078","99.999870300293","99.9999694824219","100","100","100","99.9999542236328","99.9992294311523","99.9954376220703","99.9844818115235","99.9637680053711","99.874108","99.863464","99.882549","99.847066","99.894615","99.930421","99.917154","99.924095","99.929925","99.746437","99.964484","99.98337","99.939949","99.704804","99.929925","100","",
"Costa Rica","CRI","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.9494148366169","95.1802374762331","95.4188155350414","95.6605001321228","95.8837745054273","96.1060389801672","96.3101274441196","96.4890434154975","96.6375974350871","96.7553995763517","96.8445300423016","95.769373","96.46564","96.89876","97.58591","97.801975","97.964446","98.166312","98.282766","98.641978","97.734454","97.986184","98.690151","98.921142","98.414246","98.641978","100","",
"Costa Rica","CRI","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.11119207473484","3.21843583706025","3.8070652209392","3.61654523493096","3.4022540435171","3.34079092047916","3.32552060321191","3.1898322983681","2.92578081543242","2.98123558182473","3.20123431513376","3.18606625023527","3.25736117503467","3.28571850203032","3.73352089033438","3.52480649235198","3.50601175630147","3.50122332417914","3.46663915224054","3.48315597052967","3.38072575479393","3.24078901262048","3.13274825041776","3.09942694026916","3.01181173402872","2.87898186287011","","",
"Costa Rica","CRI","Access to clean fuels and technologies for cooking  (% of population)","EG.CFT.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.8","88.34","88.76","89.31","89.65","90.07","90.55","90.8","91.2","91.51","91.89","92.13","92.53","92.69","92.91","93.2","93.45","",
"Costa Rica","CRI","Undisbursed external debt, private creditors (UND, current US$)","DT.UND.PRVT.CD","","","","","","","","","","","1541000","9537000","4616000","9438000","31727000","28571000","94853000","123650000","98145000","122334112.6","174310508.2","144209000","146135231.1","138065779.1","130574827.4","153404540.6","156152140.2","145194610.2","33225861.3","35291032","14565769.8","8556000","5688000","3760000","11229000","12791000","5219000","4032000","1568000","279000","93000","137118000","149344000","178154000","106482000","76335000","0","35716559","23366643","24187674","254032798","128384581","49827726","7310000","17334000","25623000","15724000","4530000",
"Costa Rica","CRI","Undisbursed external debt, official creditors (UND, current US$)","DT.UND.OFFT.CD","","","","","","","","","","","116855000","102953000","121640000","117473000","180599000","315861000","420564243","477068243","540908243","521161263","668538386.1","630978954","727538589.9","696382221.9","592499579.5","630133825.4","580441137.4","523466653.9","746943804.1","1025319471.9","1041324086.1","904630747.9","851908520.5","1326253371.6","1460912196.3","1157386937.1","1103513610.4","1022553783.8","759640364.8","565963817.1","657586708.7","594855878.9","525145198.6","574620488.1","624582375.2","817322806.8","763853858.7","1076132405.7","1170810746.3","1950467622.6","1085320201.7","1124832167.8","1968062473.7","2021977575.3","2922982938.3","2533482503.1","2283032925.3","2097592310.3",
"Costa Rica","CRI","Undisbursed external debt, total (UND, current US$)","DT.UND.DPPG.CD","","","","","","","","","","","118396000","112490000","126256000","126911000","212326000","344432000","515417243","600718243","639053243","643495375.6","842848894.3","775187954","873673821","834448001","723074406.9","783538366","736593277.6","668661264.1","780169665.4","1060610503.9","1055889855.9","913186747.9","857596520.5","1330013371.6","1472141196.3","1170177937.1","1108732610.4","1026585783.8","761208364.8","566242817.1","657679708.7","731973878.9","674489198.6","752774488.1","731064375.2","893657806.8","763853858.7","1111848964.7","1194177389.3","1974655296.6","1339352999.7","1253216748.8","2017890199.7","2029287575.3","2940316938.3","2559105503.1","2298756925.3","2102122310.3",
"Costa Rica","CRI","Total amount of debt rescheduled (current US$)","DT.TXR.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","210776435.3","640949506.8","224493293.6","42166912.1","28822169.6","0","0","0","0","0","0","0","0","0","0","0","0","0","95978.1","0","0","0","0","0","0","0","0","0","0",
"Costa Rica","CRI","PPG, private creditors (TDS, current US$)","DT.TDS.PRVT.CD","","","","","","","","","","","16478483.5","17673966.8","20628958.1","29292400.5","36138607.5","47338561.6","44605109.5","58434825.8","193829793.5","196595580.2","140933647","127413032.8","46855408.9","477189903.1","216997197.7","281044396.5","106056568.6","60799346.7","80547864.7","57355257.8","235888224.2","90053905.3","73259886.2","74505615.8","50601975.3","52060767.6","53237377.7","63926623.7","67207600.6","65770115.5","122746223.1","172279893.4","181070803.7","417401603.2","336666794.7","101530153","87871000","114798357.5","541118725.8","464846660.8","212837145.4","472270321.6","538196078.2","651688999.7","781227000","835942000","656365000","763206000",
"Costa Rica","CRI","PPG, other private creditors (TDS, current US$)","DT.TDS.PROP.CD","","","","","","","","","","","1715928.9","2551094","3261264.8","6675026","9343949.2","11038078.6","12200109.5","13238825.8","12748793.5","21311580.2","16441566.9","11736000","4417474.4","74580823.1","31350826.5","11924330.1","8599556.9","4717346.7","7237363.5","7203257.8","9955799.2","8912499.9","12021054.7","7953551.1","10084974.5","9192190.5","7620334.4","6978365.1","7761901","5295661.2","6152103.9","6294422","5661708.5","5588403","2507121.1","1825000","65000","1931000","4544000","3710000","3921000","4573000","5778000","12178000","10001000","35265000","22487000","16086000",
"Costa Rica","CRI","PNG, commercial banks and other creditors (TDS, current US$)","DT.TDS.PNGC.CD","","","","","","","","","","","27500000","29500000","34000000","37200000","53900000","74800000","92800000","116100000","149900000","127000000","129000000","113700000","96300000","61100000","52700000","34940000","36700000","37996000","40784000","0","8000000","34334000","39958000","82000000","74000000","44468000","39527000","37524000","40093000","32810000","28523000","27472000","26420000","25369000","229383000","271799000","294137000","378076000","366964000","399847000","375131000","705351000","1263609000","1839305000","2197560000","1498811000","1641702000","1668047000",
"Costa Rica","CRI","PNG, bonds (TDS, current US$)","DT.TDS.PNGB.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65330000","75060000","89748000","115497000",
"Costa Rica","CRI","PPG, commercial banks (TDS, current US$)","DT.TDS.PCBK.CD","","","","","","","","","","","13650554.6","14791872.8","17163693.3","22314852.8","26780624","36289483","32381000","45180000","180121000","172483000","118633000","98118000","32824832.2","374046000","147858000","234447125.7","82001373.4","40307000","59294501.2","28838000","160225425","31418288.5","8642000","27467000","4531000","1868000","2558000","10650000","4902000","6468000","6711000","7018000","9131000","36567000","25133000","19715000","16472000","11966357.5","149783725.8","38834660.8","100676145.4","120704321.6","179436078.2","228162999.7","209311000","239615000","221295000","318960000",
"Costa Rica","CRI","PPG, bonds (TDS, current US$)","DT.TDS.PBND.CD","","","","","","","","","","","1112000","331000","204000","302521.7","14034.3","11000","24000","16000","960000","2801000","5859080.1","17559032.8","9613102.3","28563080","37788371.2","34672940.7","15455638.3","15775000","14016000","21314000","65707000","49723116.9","52596831.5","39085064.7","35986000.8","41000577.1","43059043.3","46298258.6","54543699.6","54006454.3","109883119.2","158967471.4","166278095.2","375246200.2","309026673.6","79990153","71334000","100901000","386791000","422302000","108240000","346993000","352982000","411348000","561915000","561062000","412583000","428160000",
